PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1961_01,Europa,False,A/1/S,TRAPPIST-1e,29.5,True,623,655,767,17,183,Jordan Benson,True
1961_02,Mars,True,A/144/P,TRAPPIST-1e,32.8,False,0,0,0,0,0,Aria Lin,True
1962_01,Europa,True,D/200/P,TRAPPIST-1e,37.7,False,0,0,0,0,0,Priya Kaur,True
1962_02,Europa,False,D/43/P,TRAPPIST-1e,16.8,False,704,1341,1414,1159,530,Lara Xel'Naga,True
1963_01,Europa,False,F/192/P,TRAPPIST-1e,24.5,False,445,1137,705,195,859,Lara Xel'Naga,False
1963_02,Europa,False,C/67/S,PSO J318.5-22,31.7,False,1346,627,980,629,1188,Priya Kaur,False
1964_01,Earth,False,C/126/S,TRAPPIST-1e,18.3,False,488,180,1100,373,627,Leo Stark,False
1964_02,Earth,False,G/68/S,TRAPPIST-1e,13.2,False,956,66,1115,778,650,Kai Vega,False
1965_01,Earth,True,D/56/S,55 Cancri e,23.3,False,0,0,0,0,0,Kai Vega,True
1965_02,Mars,False,C/4/S,TRAPPIST-1e,45.2,False,1327,397,702,1471,96,Ethan Zhao,False
1966_01,Mars,False,D/118/P,55 Cancri e,39.4,False,76,895,548,797,1448,Hiro Tanaka,False
1966_02,Europa,False,B/140/S,TRAPPIST-1e,45.8,False,1452,814,1021,134,653,Mila Benson,False
1967_01,Earth,False,B/103/P,PSO J318.5-22,40.0,False,719,612,483,1069,1466,Leo Stark,True
1967_02,Mars,True,C/51/S,TRAPPIST-1e,27.1,False,0,0,0,0,0,Leo Stark,True
1968_01,Mars,False,D/139/P,TRAPPIST-1e,47.2,False,1027,0,1313,108,459,Aria Lin,False
1968_02,Earth,False,G/148/S,PSO J318.5-22,36.3,False,265,1161,1457,43,885,Ilya Komarov,False
1969_01,Earth,False,B/195/S,TRAPPIST-1e,18.0,False,727,632,151,212,1015,Nova Stark,True
1969_02,Mars,False,C/22/S,TRAPPIST-1e,29.3,False,1257,862,622,360,319,Hiro Tanaka,True
1970_01,Europa,False,C/143/P,55 Cancri e,16.4,False,1419,930,488,600,773,Ethan Zhao,True
1970_02,Earth,False,G/186/S,55 Cancri e,26.4,False,877,1487,699,451,412,Jordan Benson,False
1971_01,Earth,False,F/27/P,55 Cancri e,23.8,False,1173,126,391,479,992,Mila Benson,True
1971_02,Earth,False,E/149/S,PSO J318.5-22,37.3,False,1420,922,401,273,844,Leo Stark,False
1972_01,Earth,False,C/106/P,PSO J318.5-22,25.6,False,102,1265,1140,1237,483,Jordan Benson,True
1972_02,Europa,False,A/174/S,TRAPPIST-1e,26.2,False,528,223,1293,1157,113,Ilya Komarov,False
1973_01,Mars,True,B/4/S,TRAPPIST-1e,31.0,False,0,0,0,0,0,Aria Lin,True
1973_02,Mars,True,G/161/P,PSO J318.5-22,39.1,False,0,0,0,0,0,Lara Xel'Naga,True
1974_01,Earth,False,B/159/S,TRAPPIST-1e,39.5,False,1491,1466,916,320,92,Hiro Tanaka,False
1974_02,Europa,False,F/168/S,PSO J318.5-22,40.9,False,1431,1181,871,98,224,Hiro Tanaka,False
1975_01,Europa,False,D/192/S,TRAPPIST-1e,24.5,False,1424,63,767,559,1302,Lara Xel'Naga,False
1975_02,Mars,False,F/158/S,PSO J318.5-22,25.9,False,669,1271,367,743,617,Mila Benson,True
1976_01,Mars,True,C/200/P,55 Cancri e,32.7,False,0,0,0,0,0,Aria Lin,False
1976_02,Earth,False,B/62/S,PSO J318.5-22,37.1,False,1083,499,1331,1006,410,Remy Vivaldi,False
1977_01,Mars,False,D/190/S,TRAPPIST-1e,25.0,False,162,59,1054,332,75,Ethan Zhao,False
1977_02,Mars,False,A/136/S,TRAPPIST-1e,34.5,False,316,1440,189,1338,295,Jordan Benson,False
1978_01,Mars,False,F/12/S,55 Cancri e,14.8,False,805,859,214,652,596,Ethan Zhao,False
1978_02,Mars,True,C/151/P,55 Cancri e,38.9,False,0,0,0,0,0,Nova Stark,True
1979_01,Earth,True,A/173/S,55 Cancri e,15.8,False,0,0,0,0,0,Nova Stark,True
1979_02,Europa,False,D/54/P,TRAPPIST-1e,32.0,False,550,1389,618,347,141,Remy Vivaldi,False
1980_01,Mars,False,A/25/P,TRAPPIST-1e,20.4,False,213,199,404,420,6,Mila Benson,False
1980_02,Mars,False,F/19/S,55 Cancri e,13.9,False,591,285,670,388,415,Priya Kaur,False
1981_01,Europa,False,C/153/P,TRAPPIST-1e,35.4,False,1004,1316,333,271,1066,Nova Stark,False
1981_02,Mars,True,F/54/P,PSO J318.5-22,25.2,False,0,0,0,0,0,Ethan Zhao,True
1982_01,Earth,False,G/137/P,PSO J318.5-22,17.5,True,759,1195,320,738,1067,Lara Xel'Naga,True
1982_02,Mars,True,C/158/S,PSO J318.5-22,34.8,False,0,0,0,0,0,Mila Benson,True
1983_01,Earth,True,G/42/S,55 Cancri e,27.2,False,0,0,0,0,0,Ethan Zhao,True
1983_02,Earth,False,G/73/S,PSO J318.5-22,10.3,False,745,928,847,867,773,Ethan Zhao,False
1984_01,Mars,False,A/76/P,55 Cancri e,24.7,False,1257,539,251,835,448,Ilya Komarov,False
1984_02,Mars,False,C/175/S,TRAPPIST-1e,31.9,False,1262,489,463,313,1198,Leo Stark,True
1985_01,Earth,False,E/13/S,TRAPPIST-1e,22.9,False,294,1238,985,761,768,Hiro Tanaka,False
1985_02,Earth,False,G/110/S,55 Cancri e,42.3,False,1098,343,141,717,1222,Priya Kaur,False
1986_01,Mars,False,C/85/S,55 Cancri e,25.6,False,227,410,951,897,690,Jordan Benson,True
1986_02,Earth,True,E/35/P,55 Cancri e,27.0,False,0,0,0,0,0,Mila Benson,True
1987_01,Europa,False,F/117/S,PSO J318.5-22,24.5,False,878,1156,1212,355,70,Ethan Zhao,False
1987_02,Earth,False,B/133/P,TRAPPIST-1e,17.0,False,262,305,557,1247,1351,Kai Vega,False
1988_01,Mars,True,C/123/P,55 Cancri e,51.3,False,0,0,0,0,0,Aria Lin,True
1988_02,Earth,False,A/93/S,55 Cancri e,41.0,False,1088,192,952,1085,1264,Lara Xel'Naga,False
1989_01,Europa,False,G/16/S,TRAPPIST-1e,40.5,False,453,573,618,636,300,Nova Stark,False
1989_02,Mars,True,C/60/P,TRAPPIST-1e,23.9,True,0,0,0,0,0,Ethan Zhao,True
1990_01,Europa,False,B/64/P,TRAPPIST-1e,9.4,False,673,301,336,31,1121,Aria Lin,True
1990_02,Europa,False,D/18/S,PSO J318.5-22,32.9,False,772,1214,1071,1273,1249,Kai Vega,True
1991_01,Mars,False,G/17/P,TRAPPIST-1e,31.1,False,796,1203,813,664,745,Remy Vivaldi,False
1991_02,Earth,False,G/48/S,55 Cancri e,26.2,False,1046,929,962,1393,1268,Mila Benson,False
1992_01,Mars,True,F/77/S,PSO J318.5-22,16.6,False,0,0,0,0,0,Nova Stark,True
1992_02,Mars,True,D/84/S,TRAPPIST-1e,30.4,False,0,0,0,0,0,Mila Benson,True
1993_01,Mars,False,B/87/P,TRAPPIST-1e,37.9,False,95,1142,1397,273,877,Aria Lin,False
1993_02,Mars,False,E/11/S,PSO J318.5-22,21.8,False,849,1200,783,1300,1161,Hiro Tanaka,False
1994_01,Europa,False,C/45/P,PSO J318.5-22,18.4,False,1159,1390,372,1149,1462,Kai Vega,False
1994_02,Earth,False,A/63/P,PSO J318.5-22,26.2,False,807,743,50,1160,1181,Aria Lin,True
1995_01,Europa,False,G/118/P,PSO J318.5-22,38.8,False,442,325,639,828,79,Lara Xel'Naga,True
1995_02,Earth,False,B/111/S,55 Cancri e,27.8,False,473,376,918,332,1198,Kai Vega,True
1996_01,Mars,False,F/124/S,TRAPPIST-1e,26.0,False,218,947,277,594,934,Priya Kaur,False
1996_02,Europa,False,D/37/S,PSO J318.5-22,28.8,False,140,845,1007,876,109,Mila Benson,False
1997_01,Earth,True,D/115/P,TRAPPIST-1e,30.1,False,0,0,0,0,0,Jordan Benson,False
1997_02,Earth,False,F/138/P,TRAPPIST-1e,12.8,False,712,1342,1222,795,728,Aria Lin,False
1998_01,Europa,False,F/181/S,55 Cancri e,19.1,False,1040,314,1459,1411,76,Leo Stark,True
1998_02,Europa,True,G/116/S,PSO J318.5-22,37.0,False,0,0,0,0,0,Mila Benson,True
1999_01,Earth,True,E/92/S,TRAPPIST-1e,30.1,False,0,0,0,0,0,Lara Xel'Naga,True
1999_02,Earth,False,F/33/P,55 Cancri e,37.9,False,1058,853,1484,1161,708,Ilya Komarov,False
2000_01,Earth,False,B/66/P,PSO J318.5-22,23.5,False,187,1086,819,1302,1194,Lara Xel'Naga,False
2000_02,Earth,True,D/134/P,55 Cancri e,9.2,False,0,0,0,0,0,Ilya Komarov,True
2001_01,Earth,True,D/123/P,TRAPPIST-1e,12.8,False,0,0,0,0,0,Leo Stark,True
2001_02,Earth,False,F/118/P,55 Cancri e,30.3,False,200,1158,271,534,1465,Nova Stark,False
2002_01,Earth,True,C/132/S,PSO J318.5-22,10.4,False,0,0,0,0,0,Ilya Komarov,True
2002_02,Earth,True,B/160/P,PSO J318.5-22,32.8,False,0,0,0,0,0,Priya Kaur,True
2003_01,Mars,False,F/113/P,TRAPPIST-1e,33.1,False,1039,727,627,117,269,Leo Stark,False
2003_02,Earth,False,C/81/S,TRAPPIST-1e,37.7,False,1418,978,854,161,699,Mila Benson,False
2004_01,Earth,False,E/83/P,TRAPPIST-1e,14.7,False,27,1447,561,882,155,Ethan Zhao,True
2004_02,Earth,False,A/178/P,TRAPPIST-1e,49.1,False,1347,1371,1144,651,820,Priya Kaur,False
2005_01,Europa,False,E/58/P,TRAPPIST-1e,20.7,False,1363,311,375,1369,149,Hiro Tanaka,True
2005_02,Mars,False,A/10/P,TRAPPIST-1e,12.8,False,584,580,976,176,353,Remy Vivaldi,True
2006_01,Earth,False,B/84/S,55 Cancri e,41.8,True,766,995,972,915,477,Aria Lin,False
2006_02,Mars,True,G/118/P,TRAPPIST-1e,28.8,False,0,0,0,0,0,Nova Stark,True
2007_01,Europa,False,D/179/S,TRAPPIST-1e,35.7,False,194,1210,1473,495,514,Nova Stark,False
2007_02,Europa,False,C/7/S,TRAPPIST-1e,28.2,False,695,272,879,51,262,Remy Vivaldi,False
2008_01,Mars,True,F/162/P,55 Cancri e,41.4,False,0,0,0,0,0,Priya Kaur,True
2008_02,Earth,False,E/58/S,TRAPPIST-1e,31.6,False,309,15,194,1466,302,Lara Xel'Naga,False
2009_01,Europa,False,B/16/S,PSO J318.5-22,29.6,False,831,561,1492,40,1479,Aria Lin,False
2009_02,Earth,False,A/101/S,TRAPPIST-1e,24.7,False,533,370,1205,516,656,Hiro Tanaka,False
2010_01,Earth,True,G/96/S,TRAPPIST-1e,24.1,False,0,0,0,0,0,Nova Stark,True
2010_02,Earth,True,G/171/P,55 Cancri e,14.3,False,0,0,0,0,0,Hiro Tanaka,False
2011_01,Mars,True,E/188/P,TRAPPIST-1e,24.5,False,0,0,0,0,0,Remy Vivaldi,False
2011_02,Mars,False,B/45/P,TRAPPIST-1e,32.4,False,277,52,1033,747,463,Kai Vega,False
2012_01,Earth,True,F/45/P,PSO J318.5-22,19.5,False,0,0,0,0,0,Kai Vega,True
2012_02,Earth,False,A/46/P,55 Cancri e,45.4,False,18,54,720,1044,1305,Nova Stark,False
2013_01,Europa,True,D/147/S,55 Cancri e,42.3,False,0,0,0,0,0,Ethan Zhao,True
2013_02,Mars,False,C/23/P,PSO J318.5-22,21.0,False,1440,807,722,284,510,Lara Xel'Naga,False
2014_01,Mars,True,E/153/P,TRAPPIST-1e,11.0,False,0,0,0,0,0,Kai Vega,True
2014_02,Europa,False,C/129/S,55 Cancri e,38.5,False,1268,392,1166,793,219,Remy Vivaldi,False
2015_01,Europa,False,F/46/S,55 Cancri e,24.0,False,638,1055,776,333,1463,Jordan Benson,True
2015_02,Earth,True,B/30/P,TRAPPIST-1e,34.7,True,0,0,0,0,0,Lara Xel'Naga,True
2016_01,Europa,False,E/22/P,TRAPPIST-1e,15.7,False,1116,357,1419,827,59,Hiro Tanaka,False
2016_02,Mars,True,E/135/P,55 Cancri e,29.3,False,0,0,0,0,0,Priya Kaur,True
2017_01,Europa,False,D/78/S,TRAPPIST-1e,34.6,False,1057,1057,1440,707,1181,Hiro Tanaka,True
2017_02,Europa,False,A/132/P,TRAPPIST-1e,19.0,False,365,1363,857,1358,326,Remy Vivaldi,False
2018_01,Mars,False,F/53/P,55 Cancri e,25.7,False,1491,1166,608,308,400,Remy Vivaldi,False
2018_02,Europa,False,A/77/P,55 Cancri e,33.5,False,1343,211,316,184,1228,Aria Lin,True
2019_01,Mars,False,A/159/P,55 Cancri e,36.8,False,1414,519,276,1005,201,Ilya Komarov,True
2019_02,Earth,False,A/29/P,PSO J318.5-22,45.3,False,213,605,477,507,1098,Lara Xel'Naga,True
2020_01,Earth,True,G/68/S,55 Cancri e,28.1,True,0,0,0,0,0,Ilya Komarov,True
2020_02,Mars,False,D/89/P,PSO J318.5-22,17.2,False,141,321,460,706,669,Nova Stark,False
2021_01,Earth,False,G/168/S,TRAPPIST-1e,17.5,False,515,1334,1294,575,1472,Leo Stark,False
2021_02,Earth,True,A/51/S,PSO J318.5-22,41.7,False,0,0,0,0,0,Jordan Benson,True
2022_01,Europa,False,G/15/S,PSO J318.5-22,51.1,False,163,605,1272,1091,854,Ilya Komarov,False
2022_02,Earth,False,G/147/S,PSO J318.5-22,30.1,False,1044,830,596,1413,535,Leo Stark,False
2023_01,Mars,True,C/153/S,TRAPPIST-1e,19.6,False,0,0,0,0,0,Leo Stark,True
2023_02,Europa,True,F/36/P,TRAPPIST-1e,24.2,False,0,0,0,0,0,Mila Benson,True
2024_01,Earth,False,C/134/P,TRAPPIST-1e,33.7,False,433,1403,1463,887,782,Jordan Benson,True
2024_02,Earth,False,B/64/P,TRAPPIST-1e,38.1,False,1362,987,1447,168,708,Mila Benson,False
2025_01,Mars,False,E/200/S,TRAPPIST-1e,24.4,False,228,1184,426,121,148,Ethan Zhao,False
2025_02,Mars,False,E/167/P,TRAPPIST-1e,42.6,False,851,704,110,1244,63,Hiro Tanaka,False
2026_01,Europa,False,B/135/S,55 Cancri e,35.9,False,1497,908,12,933,1176,Lara Xel'Naga,False
2026_02,Mars,False,F/71/S,TRAPPIST-1e,24.9,False,238,1213,662,1109,1044,Jordan Benson,True
2027_01,Europa,True,E/108/P,TRAPPIST-1e,38.0,False,0,0,0,0,0,Priya Kaur,False
2027_02,Europa,False,D/127/P,55 Cancri e,59.0,False,963,75,328,1439,1226,Remy Vivaldi,False
2028_01,Mars,False,B/38/P,55 Cancri e,35.1,True,224,472,359,539,810,Kai Vega,False
2028_02,Mars,True,C/133/S,55 Cancri e,39.5,False,0,0,0,0,0,Kai Vega,True
2029_01,Europa,False,F/69/P,TRAPPIST-1e,30.2,False,1268,1242,290,1481,203,Jordan Benson,True
2029_02,Mars,True,D/86/S,TRAPPIST-1e,14.1,False,0,0,0,0,0,Ilya Komarov,True
2030_01,Earth,True,E/78/P,55 Cancri e,23.5,False,0,0,0,0,0,Ethan Zhao,True
2030_02,Earth,False,C/113/P,55 Cancri e,40.9,False,510,923,277,1004,15,Kai Vega,False
2031_01,Europa,False,A/19/S,55 Cancri e,19.8,False,598,1101,927,1090,858,Jordan Benson,False
2031_02,Earth,False,D/20/P,55 Cancri e,29.2,False,213,448,964,1456,1138,Leo Stark,False
2032_01,Earth,False,C/87/S,TRAPPIST-1e,39.0,False,1047,538,944,1098,752,Kai Vega,True
2032_02,Mars,False,B/98/S,PSO J318.5-22,27.1,False,534,672,1064,567,1436,Remy Vivaldi,False
2033_01,Earth,False,G/7/P,TRAPPIST-1e,29.0,False,704,238,1065,733,799,Aria Lin,True
2033_02,Europa,False,C/146/S,PSO J318.5-22,18.5,False,9,746,1288,1468,138,Leo Stark,True
2034_01,Earth,False,G/23/P,55 Cancri e,40.3,False,263,944,919,160,1256,Aria Lin,False
2034_02,Earth,False,B/57/S,55 Cancri e,32.4,False,490,769,310,226,272,Kai Vega,False
2035_01,Europa,True,G/187/S,PSO J318.5-22,23.7,False,0,0,0,0,0,Remy Vivaldi,True
2035_02,Mars,True,C/169/P,55 Cancri e,29.9,False,0,0,0,0,0,Aria Lin,True
2036_01,Earth,False,E/50/S,TRAPPIST-1e,48.6,False,1450,374,566,867,754,Hiro Tanaka,False
2036_02,Mars,False,C/9/P,TRAPPIST-1e,24.0,False,251,306,1453,674,867,Ethan Zhao,False
2037_01,Europa,False,A/62/S,55 Cancri e,38.9,False,513,768,441,0,357,Priya Kaur,True
2037_02,Europa,False,G/119/P,TRAPPIST-1e,26.5,False,1138,902,1220,273,855,Lara Xel'Naga,False
2038_01,Europa,False,F/148/S,PSO J318.5-22,18.0,False,480,454,195,795,598,Lara Xel'Naga,False
2038_02,Mars,True,E/192/S,55 Cancri e,31.3,False,0,0,0,0,0,Kai Vega,True
2039_01,Earth,False,G/179/S,PSO J318.5-22,30.3,False,438,649,358,1059,1057,Nova Stark,False
2039_02,Earth,False,B/129/P,TRAPPIST-1e,22.7,False,1111,657,15,744,420,Ethan Zhao,False
2040_01,Europa,False,F/115/P,TRAPPIST-1e,29.9,False,1031,1495,1491,879,851,Hiro Tanaka,False
2040_02,Earth,False,C/150/P,TRAPPIST-1e,37.8,False,509,1425,1199,965,913,Jordan Benson,False
2041_01,Europa,True,B/42/S,TRAPPIST-1e,47.5,False,0,0,0,0,0,Priya Kaur,True
2041_02,Europa,True,F/12/P,TRAPPIST-1e,40.9,False,0,0,0,0,0,Ilya Komarov,True
2042_01,Earth,True,F/160/S,PSO J318.5-22,21.5,False,0,0,0,0,0,Ilya Komarov,True
2042_02,Earth,False,B/11/S,PSO J318.5-22,25.9,False,793,346,1055,907,1023,Hiro Tanaka,False
2043_01,Earth,True,G/74/P,PSO J318.5-22,29.3,False,0,0,0,0,0,Aria Lin,False
2043_02,Earth,False,C/199/P,55 Cancri e,29.4,False,1365,1254,300,1016,25,Remy Vivaldi,False
2044_01,Europa,False,D/183/S,TRAPPIST-1e,22.3,False,1308,449,319,155,470,Hiro Tanaka,False
2044_02,Earth,False,A/36/S,TRAPPIST-1e,34.5,False,419,1136,650,1445,885,Aria Lin,False
2045_01,Europa,False,G/22/S,55 Cancri e,32.1,False,941,993,1308,571,53,Ethan Zhao,False
2045_02,Earth,False,G/120/P,PSO J318.5-22,30.5,False,604,324,969,1481,884,Hiro Tanaka,True
2046_01,Europa,False,D/187/P,TRAPPIST-1e,18.5,False,1033,1381,202,57,1246,Jordan Benson,True
2046_02,Mars,True,D/183/P,TRAPPIST-1e,22.7,False,0,0,0,0,0,Priya Kaur,True
2047_01,Europa,False,C/78/P,PSO J318.5-22,36.3,False,546,870,102,1184,1223,Ilya Komarov,True
2047_02,Europa,False,F/133/S,PSO J318.5-22,14.5,False,1183,864,1159,397,391,Ilya Komarov,False
2048_01,Europa,False,C/144/S,55 Cancri e,42.0,True,1077,1300,110,223,74,Ilya Komarov,False
2048_02,Earth,False,C/63/P,TRAPPIST-1e,15.3,False,505,1037,769,481,1212,Lara Xel'Naga,True
2049_01,Europa,False,E/8/P,PSO J318.5-22,45.0,False,1207,1040,964,11,1189,Ilya Komarov,False
2049_02,Europa,True,D/171/S,55 Cancri e,21.0,False,0,0,0,0,0,Lara Xel'Naga,True
2050_01,Mars,False,G/53/P,55 Cancri e,26.4,False,168,846,169,764,1369,Nova Stark,False
2050_02,Mars,False,G/172/P,TRAPPIST-1e,22.3,False,498,1483,1320,1165,896,Mila Benson,False
2051_01,Earth,False,F/121/P,PSO J318.5-22,13.6,False,1076,117,364,135,1437,Mila Benson,False
2051_02,Earth,False,G/16/S,PSO J318.5-22,8.6,False,1100,556,17,402,204,Leo Stark,False
2052_01,Europa,True,A/128/P,55 Cancri e,37.5,False,0,0,0,0,0,Priya Kaur,True
2052_02,Mars,True,B/173/S,55 Cancri e,24.8,False,0,0,0,0,0,Priya Kaur,True
2053_01,Mars,False,B/158/S,TRAPPIST-1e,12.2,False,478,163,323,550,830,Ilya Komarov,False
2053_02,Europa,False,G/88/S,TRAPPIST-1e,16.1,False,639,633,758,207,314,Leo Stark,False
2054_01,Mars,False,A/198/P,55 Cancri e,30.1,False,803,1247,1111,1452,1243,Hiro Tanaka,True
2054_02,Mars,False,A/11/P,TRAPPIST-1e,9.6,False,274,953,1089,1446,254,Lara Xel'Naga,False
2055_01,Earth,True,B/102/P,TRAPPIST-1e,13.1,False,0,0,0,0,0,Ethan Zhao,True
2055_02,Earth,False,C/114/P,TRAPPIST-1e,28.6,True,446,386,382,1300,1405,Ethan Zhao,False
2056_01,Mars,False,G/67/P,PSO J318.5-22,9.2,False,1134,1404,1181,727,895,Nova Stark,True
2056_02,Mars,False,F/39/S,55 Cancri e,34.4,False,1141,327,693,1091,1457,Ilya Komarov,False
2057_01,Earth,False,E/52/S,PSO J318.5-22,14.7,False,442,163,972,360,584,Hiro Tanaka,False
2057_02,Earth,False,C/54/S,PSO J318.5-22,25.2,False,1142,852,1010,1218,1023,Leo Stark,False
2058_01,Earth,True,D/112/P,TRAPPIST-1e,34.7,False,0,0,0,0,0,Lara Xel'Naga,True
2058_02,Mars,False,B/198/P,55 Cancri e,24.3,False,665,564,1165,831,975,Remy Vivaldi,False
2059_01,Earth,True,G/149/P,TRAPPIST-1e,22.8,True,0,0,0,0,0,Remy Vivaldi,True
2059_02,Europa,False,F/14/P,55 Cancri e,13.5,False,380,555,61,712,846,Kai Vega,True
2060_01,Earth,True,A/53/S,TRAPPIST-1e,27.6,False,0,0,0,0,0,Remy Vivaldi,True
2060_02,Europa,True,A/162/P,55 Cancri e,32.7,False,0,0,0,0,0,Leo Stark,True
2061_01,Earth,True,F/125/P,TRAPPIST-1e,5.4,False,0,0,0,0,0,Ilya Komarov,True
2061_02,Mars,False,F/161/S,PSO J318.5-22,41.3,False,42,1076,1255,1235,7,Aria Lin,True
2062_01,Mars,False,D/139/P,PSO J318.5-22,6.1,False,1256,1093,1039,68,52,Kai Vega,False
2062_02,Europa,False,C/187/P,TRAPPIST-1e,20.6,False,684,993,1402,1486,526,Aria Lin,False
2063_01,Earth,False,F/41/S,TRAPPIST-1e,24.3,True,1144,857,1263,1488,1130,Remy Vivaldi,False
2063_02,Europa,False,B/166/S,55 Cancri e,23.9,False,179,1039,354,933,1332,Hiro Tanaka,True
2064_01,Europa,False,E/143/P,PSO J318.5-22,34.2,False,180,173,353,353,1242,Mila Benson,True
2064_02,Mars,False,E/120/P,PSO J318.5-22,20.7,False,1338,433,904,281,258,Ethan Zhao,False
2065_01,Earth,True,E/131/S,PSO J318.5-22,28.0,False,0,0,0,0,0,Aria Lin,True
2065_02,Mars,False,G/21/P,TRAPPIST-1e,17.1,False,595,393,335,62,43,Leo Stark,False
2066_01,Europa,False,D/164/P,TRAPPIST-1e,36.2,False,1381,425,482,213,78,Remy Vivaldi,False
2066_02,Mars,False,A/77/S,TRAPPIST-1e,34.6,False,138,949,97,663,197,Hiro Tanaka,False
2067_01,Europa,True,F/1/P,55 Cancri e,17.5,False,0,0,0,0,0,Kai Vega,True
2067_02,Mars,False,B/27/S,TRAPPIST-1e,31.7,False,227,1480,521,148,1081,Leo Stark,True
2068_01,Europa,False,B/147/S,TRAPPIST-1e,12.7,False,1450,394,800,185,557,Kai Vega,False
2068_02,Europa,True,B/143/S,TRAPPIST-1e,42.1,False,0,0,0,0,0,Kai Vega,True
2069_01,Mars,False,F/95/P,TRAPPIST-1e,36.7,False,829,1471,86,1272,1463,Priya Kaur,False
2069_02,Earth,True,F/24/P,PSO J318.5-22,38.7,False,0,0,0,0,0,Ilya Komarov,False
2070_01,Mars,False,B/175/P,TRAPPIST-1e,38.2,False,515,946,1225,755,796,Aria Lin,False
2070_02,Earth,False,G/48/P,PSO J318.5-22,23.4,False,1203,685,324,622,686,Priya Kaur,False
2071_01,Mars,True,A/110/S,TRAPPIST-1e,22.9,False,0,0,0,0,0,Hiro Tanaka,True
2071_02,Europa,True,E/133/S,TRAPPIST-1e,37.3,False,0,0,0,0,0,Ethan Zhao,True
2072_01,Mars,True,G/191/P,55 Cancri e,7.6,False,0,0,0,0,0,Ilya Komarov,True
2072_02,Mars,False,F/177/P,PSO J318.5-22,34.4,False,1209,47,1409,1231,1180,Nova Stark,False
2073_01,Europa,False,A/124/S,TRAPPIST-1e,14.3,False,874,1488,131,624,600,Hiro Tanaka,False
2073_02,Europa,True,A/107/S,PSO J318.5-22,29.9,False,0,0,0,0,0,Aria Lin,True
2074_01,Mars,True,C/90/S,TRAPPIST-1e,35.6,False,0,0,0,0,0,Leo Stark,True
2074_02,Europa,False,C/127/P,PSO J318.5-22,20.1,False,1435,35,777,222,529,Remy Vivaldi,False
2075_01,Europa,False,A/191/S,TRAPPIST-1e,7.8,False,497,510,702,993,948,Hiro Tanaka,True
2075_02,Earth,False,C/23/P,55 Cancri e,33.9,False,1366,840,5,957,193,Kai Vega,False
2076_01,Mars,True,E/193/P,55 Cancri e,25.7,False,0,0,0,0,0,Kai Vega,True
2076_02,Europa,False,E/82/P,55 Cancri e,10.7,True,875,1206,1191,37,470,Lara Xel'Naga,False
2077_01,Earth,True,A/131/S,TRAPPIST-1e,27.5,False,0,0,0,0,0,Hiro Tanaka,False
2077_02,Earth,True,B/77/P,TRAPPIST-1e,27.5,False,0,0,0,0,0,Leo Stark,True
2078_01,Earth,False,B/27/S,TRAPPIST-1e,19.8,True,1321,1061,501,1451,663,Remy Vivaldi,False
2078_02,Earth,True,E/12/P,TRAPPIST-1e,49.2,False,0,0,0,0,0,Leo Stark,True
2079_01,Mars,False,C/151/P,TRAPPIST-1e,41.5,False,1120,107,630,150,1097,Kai Vega,False
2079_02,Mars,False,E/32/P,55 Cancri e,22.0,False,1080,877,334,1275,803,Lara Xel'Naga,True
2080_01,Earth,True,G/61/S,PSO J318.5-22,26.5,False,0,0,0,0,0,Nova Stark,True
2080_02,Mars,False,F/180/P,PSO J318.5-22,39.1,False,1261,690,738,1489,743,Aria Lin,True
2081_01,Earth,True,E/155/P,TRAPPIST-1e,26.6,False,0,0,0,0,0,Lara Xel'Naga,False
2081_02,Mars,False,F/103/P,TRAPPIST-1e,48.2,False,1230,649,402,996,232,Priya Kaur,False
2082_01,Europa,True,G/7/P,55 Cancri e,32.4,False,0,0,0,0,0,Ilya Komarov,True
2082_02,Mars,True,A/18/P,TRAPPIST-1e,30.2,False,0,0,0,0,0,Ilya Komarov,True
2083_01,Mars,True,C/144/P,TRAPPIST-1e,34.5,False,0,0,0,0,0,Aria Lin,False
2083_02,Europa,True,E/198/P,TRAPPIST-1e,44.4,False,0,0,0,0,0,Aria Lin,True
2084_01,Mars,True,C/87/P,55 Cancri e,42.5,False,0,0,0,0,0,Ethan Zhao,False
2084_02,Earth,False,E/106/S,TRAPPIST-1e,14.1,False,1488,695,156,564,201,Aria Lin,False
2085_01,Mars,True,A/165/S,PSO J318.5-22,10.4,False,0,0,0,0,0,Hiro Tanaka,False
2085_02,Europa,True,G/143/S,TRAPPIST-1e,32.3,False,0,0,0,0,0,Ethan Zhao,True
2086_01,Mars,True,E/57/P,TRAPPIST-1e,22.7,False,0,0,0,0,0,Remy Vivaldi,True
2086_02,Mars,True,B/11/S,TRAPPIST-1e,14.0,False,0,0,0,0,0,Remy Vivaldi,True
2087_01,Europa,True,D/127/S,55 Cancri e,27.4,False,0,0,0,0,0,Leo Stark,True
2087_02,Mars,True,A/100/S,TRAPPIST-1e,42.9,False,0,0,0,0,0,Lara Xel'Naga,False
2088_01,Europa,True,A/167/P,TRAPPIST-1e,24.5,False,0,0,0,0,0,Hiro Tanaka,False
